Time	EMG	Muscle Force
45.254	0.531541	0.217236
45.255	-0.804522	0.217236
45.256	-1.45481	0.217236
45.257	-0.357696	0.217617
45.258	0.747089	0.217236
45.259	0.53933	0.217236
45.26	0.2484	0.217236
45.261	0.057091	0.217236
45.262	-0.0462407	0.217236
45.263	-0.12215	0.217236
45.264	-0.252522	0.217236
45.265	-0.279834	0.217236
45.266	0.033611	0.217236
45.267	-0.0112001	0.217236
45.268	-0.315449	0.217617
45.269	0.701536	0.217236
45.27	0.958111	0.217617
45.271	0.0653474	0.217236
45.272	-1.04754	0.217236
45.273	-1.32937	0.217617
45.274	0.239292	0.217617
45.275	0.811329	0.217617
45.276	0.549894	0.217617
45.277	0.243222	0.217236
45.278	0.0164609	0.217236
45.279	-0.199083	0.217236
45.28	-0.417157	0.217236
45.281	-0.440478	0.217236
45.282	-0.258171	0.217236
45.283	0.258798	0.217236
45.284	0.011942	0.217236
45.285	0.277951	0.217236
45.286	1.0672	0.217236
45.287	0.777124	0.217236
45.288	-0.77	0.217236
45.289	-1.78883	0.217236
45.29	-1.09084	0.217236
45.291	0.912893	0.217236
45.292	1.12584	0.217236
45.293	0.697746	0.217236
45.294	0.134227	0.217236
45.295	-0.283349	0.217236
45.296	-0.421408	0.217236
45.297	-0.407674	0.217236
45.298	-0.332707	0.217236
45.299	-0.0702757	0.217236
45.3	0.292294	0.217236
45.301	-0.288809	0.217236
45.302	0.431584	0.217236
45.303	1.14943	0.217236
45.304	0.670518	0.217236
45.305	-0.860663	0.217236
45.306	-1.73888	0.217236
45.307	-0.704914	0.217236
45.308	0.72923	0.217236
45.309	0.903899	0.217236
45.31	0.700744	0.217236
45.311	0.257559	0.217236
45.312	-0.201044	0.217236
45.313	-0.545892	0.217236
45.314	-0.58343	0.217236
45.315	-0.283051	0.217236
45.316	0.128838	0.217236
45.317	0.161505	0.217236
45.318	-0.133007	0.217236
45.319	0.787367	0.217236
45.32	1.06115	0.217236
45.321	0.131821	0.217236
45.322	-1.20537	0.217236
45.323	-1.66069	0.217236
45.324	-0.119384	0.217236
45.325	0.761263	0.217236
45.326	0.883588	0.217236
45.327	0.743631	0.217236
45.328	0.332261	0.217236
45.329	-0.241181	0.217236
45.33	-0.785018	0.217236
45.331	-0.942519	0.217236
45.332	-0.458314	0.217236
45.333	0.492699	0.217236
45.334	0.402941	0.217236
45.335	0.251267	0.217236
45.336	0.899933	0.217236
45.337	0.783391	0.217236
45.338	-0.481921	0.217236
45.339	-1.47427	0.217236
45.34	-1.22677	0.217236
45.341	0.505812	0.217236
45.342	0.771972	0.217236
45.343	0.554089	0.217236
45.344	0.344065	0.217236
45.345	0.112286	0.217236
45.346	-0.16709	0.217236
45.347	-0.385844	0.217236
45.348	-0.429489	0.217236
45.349	-0.273289	0.217236
45.35	0.124064	0.217236
45.351	-0.318721	0.217236
45.352	0.407917	0.217236
45.353	1.14151	0.217236
45.354	0.73486	0.217236
45.355	-0.668498	0.217236
45.356	-1.51612	0.217236
45.357	-0.714533	0.217236
45.358	0.624753	0.217236
45.359	0.620906	0.217236
45.36	0.432263	0.217236
45.361	0.27881	0.217236
45.362	0.0516301	0.217236
45.363	-0.249423	0.217236
45.364	-0.438793	0.217236
45.365	-0.408623	0.217236
45.366	-0.0888769	0.217236
45.367	0.0915711	0.217236
45.368	-0.255127	0.217236
45.369	0.72926	0.217236
45.37	1.16341	0.217236
45.371	0.310529	0.217236
45.372	-1.10125	0.217236
45.373	-1.62215	0.217236
45.374	-0.101187	0.217236
45.375	0.789342	0.217236
45.376	0.660417	0.217236
45.377	0.372678	0.217236
45.378	0.0731146	0.217236
45.379	-0.118655	0.217236
45.38	-0.171147	0.217236
45.381	-0.294605	0.217236
45.382	-0.340035	0.217236
45.383	-0.0788219	0.217236
45.384	-0.348575	0.217236
45.385	-0.0708111	0.217236
45.386	1.11432	0.217236
45.387	1.1932	0.217236
45.388	-0.112168	0.217236
45.389	-1.33189	0.217236
45.39	-1.32372	0.217236
45.391	0.35685	0.217236
45.392	0.648035	0.217236
45.393	0.4638	0.217236
45.394	0.278105	0.217236
45.395	0.10946	0.217236
45.396	-0.0701415	0.217236
45.397	-0.292556	0.217617
45.398	-0.436213	0.217617
45.399	-0.300503	0.217236
45.4	0.115377	0.217236
45.401	-0.278177	0.217236
45.402	0.357127	0.217236
45.403	1.11839	0.217236
45.404	0.800639	0.217236
45.405	-0.589058	0.217236
45.406	-1.49565	0.217236
45.407	-0.811261	0.217236
45.408	0.529855	0.217236
45.409	0.531701	0.217236
45.41	0.410863	0.217236
45.411	0.366408	0.217236
45.412	0.185936	0.217236
45.413	-0.101651	0.217236
45.414	-0.393371	0.217236
45.415	-0.61105	0.217236
45.416	-0.272057	0.217236
45.417	0.17598	0.217236
45.418	-0.17258	0.217236
45.419	0.709075	0.217236
45.42	1.08415	0.217236
45.421	0.367337	0.217236
45.422	-1.01629	0.217236
45.423	-1.57648	0.217617
45.424	-0.137749	0.217236
45.425	0.761126	0.217617
45.426	0.591103	0.217236
45.427	0.345744	0.217236
45.428	0.0868913	0.217236
45.429	-0.0562747	0.217236
45.43	-0.203027	0.217236
45.431	-0.335706	0.217617
45.432	-0.307491	0.217617
45.433	0.0248148	0.217236
45.434	-0.183393	0.217617
45.435	-0.172265	0.217617
45.436	0.898701	0.217617
45.437	1.07141	0.217236
45.438	-0.0752302	0.217236
45.439	-1.22963	0.217236
45.44	-1.22581	0.217236
45.441	0.426427	0.217236
45.442	0.697865	0.217236
45.443	0.38562	0.217617
45.444	0.119029	0.217617
45.445	0.00961251	0.217617
45.446	-0.051447	0.217617
45.447	-0.112757	0.217617
45.448	-0.285665	0.217617
45.449	-0.334077	0.217236
45.45	-0.0118761	0.217236
45.451	-0.37015	0.217617
45.452	0.323963	0.217617
45.453	1.18496	0.217617
45.454	0.891159	0.217617
45.455	-0.568216	0.217617
45.456	-1.56855	0.217617
45.457	-0.958074	0.217617
45.458	0.584707	0.217617
45.459	0.645161	0.217617
45.46	0.494557	0.217617
45.461	0.366137	0.217617
45.462	0.187129	0.217236
45.463	-0.10917	0.217617
45.464	-0.417326	0.217617
45.465	-0.647782	0.217617
45.466	-0.506193	0.217617
45.467	-0.0713675	0.217617
45.468	-0.113164	0.217617
45.469	1.09842	0.217617
45.47	1.49009	0.217236
45.471	0.46027	0.217617
45.472	-1.20492	0.217236
45.473	-1.83153	0.217236
45.474	-0.472018	0.217236
45.475	0.600835	0.217617
45.476	0.655564	0.217236
45.477	0.621929	0.217617
45.478	0.400601	0.217236
45.479	0.0620685	0.217617
45.48	-0.277717	0.217617
45.481	-0.548279	0.217236
45.482	-0.566949	0.217236
45.483	-0.0915269	0.217617
45.484	-0.0272325	0.217236
45.485	-0.0343943	0.217236
45.486	1.06698	0.217617
45.487	1.29022	0.217617
45.488	0.0513036	0.217236
45.489	-1.43818	0.217236
45.49	-1.87818	0.217236
45.491	-0.0890866	0.217236
45.492	0.938894	0.217236
45.493	1.14771	0.217617
45.494	0.808605	0.217236
45.495	0.0618025	0.217236
45.496	-0.580108	0.217617
45.497	-0.747928	0.217236
45.498	-0.545304	0.217236
45.499	-0.167288	0.217236
45.5	0.364528	0.217236
45.501	-0.105017	0.217236
45.502	0.232635	0.217236
45.503	1.06582	0.217617
45.504	0.8631	0.217236
45.505	-0.508316	0.217236
45.506	-1.51175	0.217236
45.507	-1.01416	0.217236
45.508	0.548735	0.217236
45.509	0.642395	0.217236
45.51	0.467442	0.217236
45.511	0.279436	0.217617
45.512	0.050349	0.217236
45.513	-0.158135	0.217236
45.514	-0.296642	0.217236
45.515	-0.326351	0.217617
45.516	-0.123213	0.217236
45.517	0.0989916	0.217617
45.518	-0.504975	0.217617
45.519	0.286386	0.217617
45.52	1.06461	0.217617
45.521	0.749657	0.217617
45.522	-0.575021	0.217236
45.523	-1.35722	0.217236
45.524	-0.316869	0.217236
45.525	0.51628	0.217236
45.526	0.184234	0.217236
45.527	0.128222	0.217236
45.528	0.304865	0.217236
45.529	0.257911	0.217236
45.53	-0.0578741	0.217236
45.531	-0.291224	0.217236
45.532	-0.340491	0.217236
45.533	-0.107199	0.217236
45.534	-0.132121	0.217236
45.535	-0.317472	0.217236
45.536	0.720101	0.217236
45.537	1.13808	0.217236
45.538	0.266044	0.217617
45.539	-1.16164	0.217236
45.54	-1.59204	0.217236
45.541	0.128505	0.217236
45.542	0.856018	0.217236
45.543	0.768383	0.217236
45.544	0.49907	0.217236
45.545	0.080444	0.217236
45.546	-0.406887	0.217236
45.547	-0.700468	0.217236
45.548	-0.581029	0.217236
45.549	-0.118455	0.217236
45.55	0.480551	0.217236
45.551	-0.00558387	0.217236
45.552	0.191749	0.217236
45.553	0.975453	0.217236
45.554	0.787382	0.217236
45.555	-0.497985	0.217236
45.556	-1.51507	0.217236
45.557	-1.18923	0.217236
45.558	0.524552	0.217236
45.559	0.886635	0.217236
45.56	0.665597	0.217236
45.561	0.240308	0.217236
45.562	-0.0619947	0.217236
45.563	-0.211453	0.217236
45.564	-0.357333	0.217236
45.565	-0.377697	0.217236
45.566	-0.225762	0.217236
45.567	0.115808	0.217617
45.568	-0.289371	0.217236
45.569	0.511791	0.217617
45.57	1.10571	0.217236
45.571	0.61958	0.217236
45.572	-0.741464	0.217236
45.573	-1.52448	0.217617
45.574	-0.537535	0.217617
45.575	0.607267	0.217617
45.576	0.524448	0.217617
45.577	0.365488	0.217617
45.578	0.291451	0.217617
45.579	0.146824	0.217617
45.58	-0.116233	0.217617
45.581	-0.335447	0.217617
45.582	-0.436629	0.217236
45.583	-0.309767	0.217236
45.584	-0.222239	0.217617
45.585	-0.213483	0.217617
45.586	1.01312	0.217617
45.587	1.31975	0.217617
45.588	0.204846	0.217236
45.589	-1.16652	0.217617
45.59	-1.5341	0.217617
45.591	-0.000224868	0.217617
45.592	0.666674	0.217617
45.593	0.581334	0.217617
45.594	0.397615	0.217617
45.595	0.152049	0.217617
45.596	-0.0949268	0.217617
45.597	-0.395791	0.217617
45.598	-0.518149	0.217617
45.599	-0.22017	0.217617
45.6	-0.355064	0.217617
45.601	0.178989	0.217617
45.602	1.25871	0.217617
45.603	1.19734	0.217617
45.604	-0.236612	0.217617
45.605	-1.55958	0.217617
45.606	-1.40694	0.217617
45.607	0.349002	0.217617
45.608	0.719522	0.217617
45.609	0.581478	0.217617
45.61	0.386053	0.217617
45.611	0.140368	0.217617
45.612	-0.115589	0.217617
45.613	-0.261948	0.217617
45.614	-0.405217	0.217617
45.615	-0.321786	0.217617
45.616	0.0403566	0.217617
45.617	-0.461394	0.217617
45.618	0.318664	0.217617
45.619	1.13998	0.217617
45.62	0.706852	0.217236
45.621	-0.554827	0.217617
45.622	-1.20144	0.217617
45.623	-0.423628	0.217236
45.624	0.513137	0.217617
45.625	0.263653	0.217617
45.626	0.132031	0.217236
45.627	0.120154	0.217236
45.628	0.127516	0.217236
45.629	-0.00449961	0.217236
45.63	-0.141033	0.217617
45.631	-0.244359	0.217617
45.632	-0.158775	0.217617
45.633	-0.148241	0.217617
45.634	-0.440304	0.217617
45.635	0.724132	0.217617
45.636	1.22494	0.217236
45.637	0.358879	0.217617
45.638	-1.0235	0.217236
45.639	-1.5508	0.217236
45.64	-0.102493	0.217236
45.641	0.727403	0.217617
45.642	0.565937	0.217236
45.643	0.22863	0.217617
45.644	0.12362	0.217617
45.645	0.106187	0.217236
45.646	-0.00939711	0.217617
45.647	-0.238624	0.217617
45.648	-0.482602	0.217617
45.649	-0.331118	0.217236
45.65	-0.503819	0.217617
45.651	-0.121	0.217236
45.652	1.16632	0.217617
45.653	1.4899	0.217617
45.654	0.214409	0.217617
45.655	-1.33948	0.217617
45.656	-1.53575	0.217617
45.657	0.150358	0.217617
45.658	0.510045	0.217617
45.659	0.420415	0.217617
45.66	0.30847	0.217617
45.661	0.231144	0.217617
45.662	0.0761236	0.217236
45.663	-0.205068	0.217236
45.664	-0.409732	0.217617
45.665	-0.271219	0.217236
45.666	0.0704164	0.217236
45.667	-0.475166	0.217236
45.668	0.20645	0.217236
45.669	1.09001	0.217617
45.67	0.827189	0.217617
45.671	-0.521469	0.217236
45.672	-1.37441	0.217236
45.673	-0.609137	0.217236
45.674	0.608968	0.217617
45.675	0.574576	0.217236
45.676	0.340612	0.217617
45.677	0.0349461	0.217617
45.678	-0.142525	0.217617
45.679	-0.240516	0.217617
45.68	-0.155259	0.217617
45.681	-0.0764326	0.217236
45.682	0.0299117	0.217617
45.683	0.0404833	0.217617
45.684	-0.456789	0.217617
45.685	0.467661	0.217617
45.686	0.99987	0.217617
45.687	0.301605	0.217617
45.688	-0.954741	0.217617
45.689	-1.36518	0.217617
45.69	0.115	0.217617
45.691	0.746003	0.217617
45.692	0.418368	0.217617
45.693	0.225907	0.217617
45.694	0.139287	0.217617
45.695	-0.0117489	0.217617
45.696	-0.261117	0.217236
45.697	-0.426244	0.217617
45.698	-0.3409	0.217617
45.699	0.053942	0.217617
45.7	-0.12279	0.217617
45.701	-0.048423	0.217236
45.702	1.0109	0.217617
45.703	1.16067	0.217617
45.704	-0.103892	0.217236
45.705	-1.38997	0.217236
45.706	-1.42393	0.217617
45.707	0.225327	0.217236
45.708	0.521923	0.217617
45.709	0.538607	0.217617
45.71	0.578798	0.217617
45.711	0.332121	0.217617
45.712	-0.00568036	0.217617
45.713	-0.320807	0.217617
45.714	-0.531366	0.217617
45.715	-0.495412	0.217617
45.716	-0.118274	0.217617
45.717	-0.40042	0.217617
45.718	0.343762	0.217617
45.719	1.19862	0.217617
45.72	1.01126	0.217617
45.721	-0.340804	0.217617
45.722	-1.32796	0.217617
45.723	-0.814411	0.217617
45.724	0.437774	0.217617
45.725	0.415335	0.217617
45.726	0.201492	0.217617
45.727	0.076435	0.217617
45.728	0.062386	0.217617
45.729	0.0598212	0.217617
45.73	-0.152147	0.217617
45.731	-0.282029	0.217617
45.732	-0.175052	0.217617
45.733	0.0855156	0.217617
45.734	-0.294505	0.217617
45.735	0.576891	0.217617
45.736	1.02	0.217617
45.737	0.259412	0.217617
45.738	-0.98963	0.217617
45.739	-1.45139	0.217617
45.74	-0.0563909	0.217617
45.741	0.759234	0.217236
45.742	0.473761	0.217617
45.743	0.35204	0.217617
45.744	0.212853	0.217617
45.745	-0.0226808	0.217617
45.746	-0.191188	0.217236
45.747	-0.295068	0.217236
45.748	-0.418519	0.217617
45.749	-0.169572	0.217617
45.75	-0.194962	0.217236
45.751	-0.131774	0.217617
45.752	0.925702	0.217617
45.753	1.23906	0.217236
45.754	0.224017	0.217617
45.755	-1.15458	0.217617
45.756	-1.63221	0.217617
45.757	-0.0347906	0.217617
45.758	0.601349	0.217617
45.759	0.664051	0.217617
45.76	0.585694	0.217617
45.761	0.319247	0.217617
45.762	-0.135455	0.217617
45.763	-0.485549	0.217617
45.764	-0.60835	0.217617
45.765	-0.399964	0.217617
45.766	0.131963	0.217617
45.767	-0.198895	0.217617
45.768	0.273392	0.217617
45.769	1.13023	0.217617
45.77	0.949494	0.217617
45.771	-0.407126	0.217617
45.772	-1.4209	0.217617
45.773	-0.981594	0.217617
45.774	0.549582	0.217617
45.775	0.55679	0.217617
45.776	0.104214	0.217617
45.777	-0.0826931	0.217617
45.778	0.223109	0.217617
45.779	0.448287	0.217617
45.78	0.119717	0.217617
45.781	-0.448727	0.217617
45.782	-0.598205	0.217617
45.783	-0.294862	0.217617
45.784	-0.443002	0.217617
45.785	0.649488	0.217617
45.786	1.2557	0.217617
45.787	0.615081	0.217617
45.788	-0.698332	0.217617
45.789	-1.37433	0.217617
45.79	-0.231477	0.217617
45.791	0.489682	0.217617
45.792	0.213781	0.217617
45.793	0.148207	0.217617
45.794	0.171115	0.217617
45.795	0.231416	0.217617
45.796	0.199684	0.217617
45.797	-0.1042	0.217617
45.798	-0.484333	0.217617
45.799	-0.317925	0.217617
45.8	-0.382716	0.217617
45.801	-0.430528	0.217617
45.802	0.824795	0.217617
45.803	1.56028	0.217617
45.804	0.496226	0.217617
45.805	-1.19981	0.217617
45.806	-1.66577	0.217617
45.807	-0.0194054	0.217617
45.808	0.617888	0.217617
45.809	0.591116	0.217617
45.81	0.416961	0.217617
45.811	0.154501	0.217617
45.812	-0.157053	0.217617
45.813	-0.348032	0.217617
45.814	-0.35331	0.217617
45.815	-0.217504	0.217617
45.816	0.184883	0.217617
45.817	-0.261437	0.217617
45.818	0.0222	0.217617
45.819	0.894774	0.217617
45.82	0.850204	0.217617
45.821	-0.261228	0.217617
45.822	-1.13769	0.217617
45.823	-0.92485	0.217617
45.824	0.367294	0.217617
45.825	0.422204	0.217617
45.826	0.366644	0.217998
45.827	0.296631	0.217617
45.828	0.109576	0.217617
45.829	-0.0251683	0.217617
45.83	-0.197965	0.217617
45.831	-0.357502	0.217617
45.832	-0.286955	0.217617
45.833	-0.037349	0.217617
45.834	-0.422661	0.217617
45.835	0.57042	0.217617
45.836	1.19773	0.217617
45.837	0.57779	0.217617
45.838	-0.895298	0.217617
45.839	-1.56803	0.217617
45.84	-0.312566	0.217617
45.841	0.858136	0.217617
45.842	0.668554	0.217617
45.843	0.26477	0.217617
45.844	-0.0237219	0.217617
45.845	-0.121739	0.217617
45.846	-0.208215	0.217617
45.847	-0.270869	0.217617
45.848	-0.263758	0.217617
45.849	0.00510611	0.217617
45.85	-0.0610226	0.217617
45.851	-0.287924	0.217617
45.852	0.833721	0.217617
45.853	1.17907	0.217617
45.854	0.164628	0.217617
45.855	-1.1059	0.217617
45.856	-1.49514	0.217617
45.857	0.00392844	0.217617
45.858	0.55006	0.217617
45.859	0.44657	0.217617
45.86	0.344911	0.217617
45.861	0.349581	0.217617
45.862	0.247092	0.217617
45.863	-0.146322	0.217617
45.864	-0.537452	0.217617
45.865	-0.632756	0.217617
45.866	-0.164059	0.217617
45.867	-0.249601	0.217617
45.868	0.19047	0.217617
45.869	1.14197	0.217617
45.87	1.08146	0.217617
45.871	-0.201164	0.217617
45.872	-1.36701	0.217617
45.873	-1.14349	0.217617
45.874	0.41693	0.217617
45.875	0.534125	0.217617
45.876	0.343056	0.217617
45.877	0.266823	0.217617
45.878	0.178403	0.217617
45.879	-0.0896141	0.217617
45.88	-0.298992	0.217617
45.881	-0.302578	0.217617
45.882	-0.16153	0.217617
45.883	0.064103	0.217617
45.884	-0.452041	0.217617
45.885	0.367175	0.217617
45.886	1.03066	0.217617
45.887	0.606201	0.217617
45.888	-0.524089	0.217617
45.889	-1.30151	0.217617
45.89	-0.580464	0.217617
45.891	0.517493	0.217617
45.892	0.482993	0.217617
45.893	0.383181	0.217617
45.894	0.240828	0.217617
45.895	0.0671737	0.217617
45.896	-0.145967	0.217617
45.897	-0.334148	0.217617
45.898	-0.436802	0.217617
45.899	-0.167745	0.217617
45.9	-0.0150127	0.217617
45.901	-0.240591	0.217998
45.902	0.755746	0.217617
45.903	1.15368	0.217998
45.904	0.35804	0.217617
45.905	-0.915963	0.217617
45.906	-1.48187	0.217617
45.907	-0.135531	0.217617
45.908	0.462635	0.217617
45.909	0.349896	0.217617
45.91	0.335551	0.217617
45.911	0.342529	0.217998
45.912	0.225199	0.217617
45.913	-0.0213935	0.217998
45.914	-0.414374	0.217617
45.915	-0.612554	0.217617
45.916	-0.17781	0.217998
45.917	-0.257974	0.217998
45.918	0.036192	0.217617
45.919	1.06231	0.217617
45.92	1.0972	0.217998
45.921	-0.159145	0.217617
45.922	-1.2843	0.217998
45.923	-1.14676	0.217617
45.924	0.489211	0.217617
45.925	0.673346	0.217617
45.926	0.349693	0.217617
45.927	0.0671413	0.217617
45.928	-0.174912	0.217617
45.929	-0.22673	0.217617
45.93	-0.0174993	0.217617
45.931	0.0614512	0.217617
45.932	-0.0258961	0.217617
45.933	0.0769075	0.217617
45.934	-0.589937	0.217617
45.935	-0.0136586	0.217617
45.936	0.906002	0.217617
45.937	0.838964	0.217617
45.938	-0.44209	0.217617
45.939	-1.33217	0.217617
45.94	-0.634621	0.217617
45.941	0.577514	0.217617
45.942	0.556357	0.217617
45.943	0.460596	0.217617
45.944	0.297548	0.217617
45.945	-0.0656129	0.217617
45.946	-0.32024	0.217617
45.947	-0.367665	0.217617
45.948	-0.33903	0.217617
45.949	-0.118832	0.217617
45.95	0.0235728	0.217617
45.951	-0.317943	0.217617
45.952	0.718953	0.217617
45.953	1.20372	0.217617
45.954	0.437852	0.217617
45.955	-0.876177	0.217617
45.956	-1.47211	0.217617
45.957	-0.225569	0.217617
45.958	0.404589	0.217617
45.959	0.301378	0.217617
45.96	0.270343	0.217617
45.961	0.352371	0.217617
45.962	0.371751	0.217617
45.963	0.0859253	0.217617
45.964	-0.414967	0.217617
45.965	-0.612025	0.217617
45.966	-0.286922	0.217617
45.967	-0.426772	0.217617
45.968	-0.0604579	0.217617
45.969	1.22413	0.217617
45.97	1.37586	0.217617
45.971	0.0126444	0.217617
45.972	-1.36666	0.217617
45.973	-1.48386	0.217617
45.974	0.133943	0.217617
45.975	0.562514	0.217617
45.976	0.521906	0.217617
45.977	0.511537	0.217617
45.978	0.384327	0.217617
45.979	-0.000852308	0.217617
45.98	-0.424399	0.217617
45.981	-0.689554	0.217617
45.982	-0.538765	0.217617
45.983	0.108778	0.217617
45.984	-0.083225	0.217617
45.985	0.571238	0.217617
45.986	1.13996	0.217617
45.987	0.694569	0.217617
45.988	-0.691969	0.217617
45.989	-1.55782	0.217617
45.99	-0.760382	0.217617
45.991	0.659263	0.217617
45.992	0.678439	0.217617
45.993	0.426882	0.217617
45.994	0.203104	0.217617
45.995	-0.0217613	0.217617
45.996	-0.275595	0.217617
45.997	-0.336547	0.217617
45.998	-0.243431	0.217617
45.999	-0.0505757	0.217617
46	0.00946384	0.217617
46.001	-0.422719	0.217617
46.002	0.620828	0.217617
46.003	1.18904	0.217617
46.004	0.42824	0.217617
46.005	-0.891366	0.217617
46.006	-1.45832	0.217617
46.007	-0.269619	0.217617
46.008	0.540709	0.217617
46.009	0.512593	0.217617
46.01	0.425445	0.217617
46.011	0.229143	0.217617
46.012	-0.029502	0.217617
46.013	-0.221625	0.217617
46.014	-0.317184	0.217617
46.015	-0.268609	0.217617
46.016	0.0104727	0.217617
46.017	-0.194273	0.217617
46.018	-0.227179	0.217617
46.019	0.77904	0.217617
46.02	1.08369	0.217617
46.021	0.0618405	0.217617
46.022	-1.14328	0.217617
46.023	-1.31634	0.217617
46.024	0.30964	0.217236
46.025	0.665963	0.217617
46.026	0.471152	0.217617
46.027	0.28182	0.217617
46.028	0.0849053	0.217617
46.029	-0.109154	0.217617
46.03	-0.317746	0.217617
46.031	-0.430546	0.217617
46.032	-0.297241	0.217617
46.033	0.12717	0.217617
46.034	-0.23803	0.217617
46.035	0.331548	0.217617
46.036	1.10775	0.217617
46.037	0.794701	0.217617
46.038	-0.559493	0.217617
46.039	-1.54527	0.217617
46.04	-0.941646	0.217617
46.041	0.628393	0.217617
46.042	0.702683	0.217617
46.043	0.554217	0.217617
46.044	0.314397	0.217617
46.045	-0.0315106	0.217617
46.046	-0.276094	0.217617
46.047	-0.444106	0.217617
46.048	-0.477888	0.217617
46.049	-0.221482	0.217617
46.05	0.187563	0.217617
46.051	-0.093503	0.217617
46.052	0.860414	0.217617
46.053	1.26013	0.217617
46.054	0.276527	0.217617
46.055	-1.35491	0.217617
46.056	-1.93474	0.217617
46.057	-0.210141	0.217617
46.058	1.1688	0.217617
46.059	0.947427	0.217617
46.06	0.407473	0.217617
46.061	-0.0356827	0.217617
46.062	-0.249845	0.217617
46.063	-0.33597	0.217617
46.064	-0.34744	0.217617
46.065	-0.248502	0.217617
46.066	0.0547937	0.217617
46.067	-0.0521373	0.217617
46.068	-0.206969	0.217617
46.069	0.793556	0.217617
46.07	1.02272	0.217617
46.071	0.065236	0.217617
46.072	-1.0648	0.217617
46.073	-1.22573	0.217617
46.074	0.280838	0.217617
46.075	0.540774	0.217617
46.076	0.312878	0.217617
46.077	0.135463	0.217617
46.078	0.0519273	0.217617
46.079	0.0467049	0.217617
46.08	-0.0615366	0.217617
46.081	-0.244665	0.217617
46.082	-0.197885	0.217617
46.083	0.126749	0.217617
46.084	-0.381044	0.217617
46.085	-0.0397815	0.217617
46.086	0.712382	0.217617
46.087	0.656966	0.217617
46.088	-0.214822	0.217617
46.089	-0.940857	0.217617
46.09	-0.681347	0.217617
46.091	0.5822	0.217617
46.092	0.48566	0.217617
46.093	0.138158	0.217617
46.094	-0.00382392	0.217617
46.095	0.077844	0.217617
46.096	-0.00376308	0.217617
46.097	-0.217417	0.217617
46.098	-0.36552	0.217617
46.099	-0.221485	0.217617
46.1	0.0873703	0.217617
46.101	-0.364073	0.217617
46.102	0.60724	0.217617
46.103	1.22389	0.217617
46.104	0.566032	0.217617
46.105	-0.864732	0.217617
46.106	-1.64381	0.217617
46.107	-0.572764	0.217617
46.108	0.600062	0.217617
46.109	0.582801	0.217617
46.11	0.545732	0.217617
46.111	0.489736	0.217617
46.112	0.189388	0.217617
46.113	-0.289493	0.217617
46.114	-0.656055	0.217236
46.115	-0.692437	0.217617
46.116	-0.163594	0.217617
46.117	0.151061	0.217617
46.118	0.0716021	0.217617
46.119	0.905142	0.217617
46.12	1.07206	0.217617
46.121	0.0661873	0.217617
46.122	-1.17154	0.217617
46.123	-1.44505	0.217617
46.124	0.142372	0.217617
46.125	0.676931	0.217617
46.126	0.443957	0.217617
46.127	0.233697	0.217617
46.128	0.16338	0.217617
46.129	0.0634364	0.217617
46.13	-0.19643	0.217617
46.131	-0.482278	0.217617
46.132	-0.443449	0.217617
46.133	0.0932899	0.217617
46.134	-0.0658628	0.217617
46.135	0.25782	0.217617
46.136	0.975961	0.217617
46.137	0.762423	0.217617
46.138	-0.46203	0.217617
46.139	-1.45374	0.217617
46.14	-1.01643	0.217617
46.141	0.604086	0.217617
46.142	0.643425	0.217617
46.143	0.507014	0.217617
46.144	0.384392	0.217617
46.145	0.123135	0.217617
46.146	-0.175898	0.217617
46.147	-0.410919	0.217617
46.148	-0.50749	0.217617
46.149	-0.351194	0.217617
46.15	0.0599038	0.217617
46.151	-0.291748	0.217617
46.152	0.603976	0.217617
46.153	1.28578	0.217617
46.154	0.731767	0.217617
46.155	-0.750943	0.217617
46.156	-1.55295	0.217617
46.157	-0.591402	0.217617
46.158	0.505791	0.217617
46.159	0.396008	0.217617
46.16	0.279589	0.217617
46.161	0.253546	0.217617
46.162	0.278746	0.217617
46.163	0.174848	0.217617
46.164	-0.171312	0.217617
46.165	-0.538043	0.217617
46.166	-0.542871	0.217617
46.167	-0.302019	0.217617
46.168	-0.200298	0.217617
46.169	0.997488	0.217617
46.17	1.36162	0.217617
46.171	0.294393	0.217617
46.172	-1.20808	0.217617
46.173	-1.59537	0.217617
46.174	0.0822341	0.217617
46.175	0.738122	0.217617
46.176	0.535203	0.217617
46.177	0.331264	0.217617
46.178	0.126353	0.217617
46.179	-0.0978606	0.217617
46.18	-0.313311	0.217617
46.181	-0.4443	0.217617
46.182	-0.388238	0.217617
46.183	0.0599435	0.217617
46.184	-0.0539356	0.217617
46.185	0.268045	0.217617
46.186	1.17009	0.217617
46.187	0.938152	0.217617
46.188	-0.558847	0.217617
46.189	-1.70874	0.217617
46.19	-1.27402	0.217617
46.191	0.640156	0.217617
46.192	0.888182	0.217617
46.193	0.628601	0.217617
46.194	0.364135	0.217617
46.195	0.0525135	0.217617
46.196	-0.178548	0.217617
46.197	-0.39483	0.217617
46.198	-0.508727	0.217617
46.199	-0.391352	0.217617
46.2	0.0578391	0.217617
46.201	-0.311205	0.217617
46.202	0.518067	0.217617
46.203	1.2874	0.217617
46.204	0.872126	0.217617
46.205	-0.604099	0.217617
46.206	-1.54133	0.217617
46.207	-0.7606	0.217617
46.208	0.37815	0.217617
46.209	0.326796	0.217617
46.21	0.371484	0.217617
46.211	0.386503	0.217617
